Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand,MotionType
6.66E-08,0,0,1,-0.01809606,0.1354324,0.01937225,0.9904319,0.01469318,-0.7086119,0.01701798,-0.7052403,2.13E-08,-1.17E-06,0.1921813,0.9813597,-0.6358221,-0.3445589,0.4990317,-0.4774699,-0.007060758,5.08E-08,8.28E-09,0.9999755,0.1191263,0.6081574,-0.1575245,-0.7688561,-1.88E-06,0.00281091,0.500706,-0.8656129,-0.6146633,0.4147495,-0.3647431,-0.5631474,-0.01066771,-6.85E-09,2.22E-07,0.9999435,0.01229267,-0.0131805,0.9998271,-0.004576754,-0.01318507,-0.01229698,0.004578292,0.9998271,-0.01322007,-0.01232963,0.004590449,0.9998262,0,0,0,1,0.09078702,0.08496641,0.7065271,0.6966766,0.5037039,-0.5627247,-0.4132707,-0.5087544,-0.004676141,0.1440784,-0.1116247,0.9832392,0.01861,0.2206526,-0.05626314,0.9735505,-0.06969954,0.01237277,-0.01087701,0.9974321,-0.06969956,0.01237275,-0.01087703,0.9974322,0.145127,-0.1350573,-0.7125941,0.6729842,-0.4722471,-0.5836459,-0.4565743,0.4773682,-0.03190947,0.02054649,0.04003458,0.9984775,0.06874124,-0.1690057,0.05948979,0.9814141,1
6.66E-08,0,0,1,-0.01841536,0.1335227,0.02051354,0.9906623,0.009658628,-0.7103584,0.01069974,-0.7036924,1.73E-08,1.30E-06,0.1862494,0.9825026,-0.6377652,-0.3441344,0.4979387,-0.4763241,-0.006650702,-7.76E-09,-3.01E-08,0.9999782,0.1239549,0.6037151,-0.1579468,-0.7715024,-1.19E-06,0.001687204,0.4882948,-0.8726772,-0.616125,0.4149678,-0.3696943,-0.5581384,-0.009050192,-5.35E-08,1.78E-07,0.9999594,0.01306086,-0.01331278,0.9998164,-0.004426519,-0.01331769,-0.01306577,0.004428122,0.9998164,-0.01335276,-0.01310013,0.004439774,0.9998155,0,0,0,1,0.09075841,0.08536202,0.7059442,0.6972229,0.5041331,-0.5611497,-0.412682,-0.5105439,-0.00537144,0.1478744,-0.1133423,0.9824758,0.02040376,0.2184149,-0.05836644,0.9738955,-0.06999356,0.01267706,-0.01155996,0.9974003,-0.0699936,0.0126772,-0.01155993,0.9974003,0.144739,-0.1360352,-0.713056,0.6723815,-0.4730654,-0.5833529,-0.4570185,0.4764906,-0.03072734,0.02050398,0.04347009,0.9983718,0.0692648,-0.16383,0.05959112,0.982248,1
6.66E-08,0,0,1,-0.01866866,0.1313435,0.02176115,0.9909222,0.004975048,-0.7120774,0.004967018,-0.7020659,-9.17E-08,2.24E-06,0.1801738,0.983635,-0.6393013,-0.3441495,0.4967565,-0.4754877,-0.006328685,6.04E-08,-5.00E-08,0.9999803,0.1292563,0.5995591,-0.1582133,-0.7738155,-4.89E-07,0.00093214,0.4739203,-0.8805675,-0.6155435,0.4160281,-0.3749394,-0.5544799,-0.007738078,-8.21E-08,-2.47E-07,0.9999704,0.01381658,-0.01340271,0.9998057,-0.004275143,-0.01340794,-0.01382197,0.004276766,0.9998056,-0.01344295,-0.01385802,0.004287936,0.9998044,0,0,0,1,0.09060692,0.08498781,0.7049224,0.6983208,0.5041783,-0.5592785,-0.4127913,-0.5124597,-0.006797379,0.1497965,-0.117475,0.9816897,0.02130529,0.2188908,-0.05599334,0.9739088,-0.07058179,0.01281932,-0.01239044,0.9973468,-0.07058179,0.01281936,-0.01239045,0.9973466,0.1446978,-0.1370691,-0.713434,0.6717786,-0.4738735,-0.5831207,-0.4576566,0.4753576,-0.03074605,0.02313814,0.04409723,0.9982862,0.0715351,-0.161279,0.06097211,0.9824228,1
6.66E-08,0,0,1,-0.01876114,0.12876,0.0230122,0.9912313,4.65E-05,-0.7139987,-0.000682488,-0.7001469,1.36E-08,4.43E-06,0.1733879,0.9848538,-0.6405489,-0.3443324,0.4955643,-0.4749199,-0.006092901,-1.17E-08,7.30E-08,0.9999818,0.1342275,0.5955729,-0.1576362,-0.7761617,-2.37E-07,0.00034447,0.4574848,-0.8892175,-0.613861,0.4172701,-0.3809035,-0.5513375,-0.006628964,1.00E-08,-3.61E-07,0.9999781,0.01458044,-0.01343757,0.9997949,-0.004153441,-0.01344311,-0.01458647,0.004155096,0.9997948,-0.01347794,-0.01462437,0.004165861,0.9997938,0,0,0,1,0.09032857,0.08429758,0.7038032,0.6995684,0.5040927,-0.5575345,-0.4131779,-0.5141304,-0.008287828,0.149107,-0.1208712,0.9813709,0.02214723,0.2201953,-0.05445936,0.973683,-0.07122826,0.01334816,-0.0126769,0.9972903,-0.07122818,0.01334812,-0.0126769,0.9972903,0.145005,-0.1381956,-0.7137975,0.6710954,-0.4759147,-0.5835454,-0.4557802,0.4745995,-0.03224945,0.02797797,0.04269879,0.9981756,0.07360794,-0.1592469,0.0620901,0.9825311,1
6.66E-08,0,0,1,-0.01868108,0.1257976,0.02429085,0.9915825,-0.004914845,-0.7164622,-0.006128653,-0.6975816,-1.88E-08,6.98E-06,0.1658573,0.9861498,-0.6417773,-0.3445498,0.4938971,-0.4748407,-0.006093821,1.48E-08,2.10E-08,0.9999818,0.1389204,0.5917032,-0.1563372,-0.7785543,1.51E-07,-0.000111726,0.4386869,-0.8986399,-0.6114416,0.4191999,-0.3869714,-0.5483282,-0.005638313,4.12E-08,-1.56E-07,0.9999841,0.01534374,-0.01345222,0.9997837,-0.004022707,-0.01345806,-0.01535036,0.004024417,0.9997836,-0.01349262,-0.01538978,0.004034768,0.9997826,0,0,0,1,0.08984478,0.08325081,0.7027719,0.700792,0.5038123,-0.5559966,-0.4136943,-0.5156537,-0.00977608,0.1475945,-0.1243579,0.9811506,0.02347544,0.2188394,-0.05444308,0.9739584,-0.07224528,0.01310979,-0.01367288,0.9972072,-0.07224529,0.01310977,-0.01367285,0.9972072,0.1455339,-0.1394254,-0.7141231,0.6703796,-0.4766727,-0.5832216,-0.4565915,0.4734553,-0.03271994,0.03084098,0.04316367,0.9980559,0.07529747,-0.1577671,0.06283384,0.9825947,1
6.66E-08,0,0,1,-0.01849655,0.1225417,0.02546007,0.9919643,-0.009915377,-0.7192851,-0.01149193,-0.6945493,9.60E-08,8.89E-06,0.1577998,0.9874713,-0.6430518,-0.3447473,0.4919218,-0.475023,-0.006338534,8.14E-09,6.32E-08,0.99998,0.1431316,0.5880008,-0.1543335,-0.7809927,2.42E-07,-0.000486706,0.4174883,-0.9086823,-0.6086996,0.4219904,-0.3928483,-0.5450501,-0.004724686,1.16E-08,1.34E-07,0.9999891,0.01613319,-0.01346165,0.9997715,-0.003919704,-0.01346781,-0.0161406,0.003921467,0.9997714,-0.01350208,-0.01618159,0.003931432,0.9997704,0,0,0,1,0.08933461,0.08208928,0.7017441,0.7020232,0.503564,-0.5547368,-0.4141009,-0.516925,-0.01129975,0.145305,-0.127893,0.9810211,0.02484552,0.2168629,-0.05440778,0.9743682,-0.07330029,0.01272313,-0.01459357,0.9971223,-0.07330023,0.01272328,-0.01459355,0.9971223,0.1461662,-0.1406564,-0.7145025,0.6695803,-0.4773919,-0.582831,-0.4573359,0.4724927,-0.03338842,0.03348586,0.04352885,0.9979327,0.07644987,-0.1568005,0.06324238,0.9826341,1
6.66E-08,0,0,1,-0.01822624,0.119205,0.02643281,0.9923504,-0.01530263,-0.7212148,-0.01690075,-0.6923362,4.65E-09,1.01E-05,0.148709,0.9888809,-0.6430916,-0.346351,0.4903444,-0.4754331,-0.005899813,-7.08E-09,3.56E-08,0.9999828,0.1466316,0.584461,-0.1516213,-0.7835277,4.00E-07,-0.000862623,0.3935468,-0.9193043,-0.6054583,0.4259836,-0.3983399,-0.541557,-0.003898883,-2.87E-08,-7.48E-08,0.9999925,0.01688473,-0.01346138,0.9997594,-0.003862021,-0.01346788,-0.01689287,0.003863852,0.9997593,-0.01350181,-0.01693549,0.003873578,0.9997581,0,0,0,1,0.08867347,0.08084141,0.7008625,0.7031314,0.5033973,-0.553701,-0.4141909,-0.5181244,-0.01288692,0.1423925,-0.1312658,0.9809834,0.02622036,0.2142902,-0.05440206,0.9749019,-0.07433489,0.01228019,-0.01549713,0.9970374,-0.07433487,0.01228022,-0.01549713,0.9970376,0.1467361,-0.1419352,-0.714915,0.6687449,-0.4780418,-0.582352,-0.4579848,0.4717972,-0.03441663,0.03574761,0.04400237,0.9977987,0.07698381,-0.1563081,0.06338332,0.982662,1
6.66E-08,0,0,1,-0.01823197,0.1152507,0.02754373,0.9927871,-0.02145347,-0.7229534,-0.02252911,-0.6901962,9.56E-08,1.13E-05,0.1388919,0.9903077,-0.6426001,-0.3484964,0.4891909,-0.4757186,-0.005497756,1.15E-07,5.70E-09,0.999985,0.1489506,0.5805302,-0.1476634,-0.7867618,6.21E-07,-0.001264626,0.3664869,-0.9304225,-0.6012628,0.4313198,-0.4033681,-0.5382756,-0.003197869,-8.21E-08,-2.43E-07,0.9999949,0.01778441,-0.01360245,0.9997422,-0.00376874,-0.01360951,-0.01779364,0.003770626,0.9997421,-0.01364332,-0.01783783,0.003780022,0.9997409,0,0,0,1,0.08802267,0.07956865,0.6999913,0.7042256,0.503446,-0.552912,-0.4139839,-0.5190845,-0.01449744,0.139048,-0.1344957,0.9810031,0.02765677,0.2111869,-0.05448219,0.9755346,-0.07526451,0.01179254,-0.01639816,0.9969594,-0.07526458,0.01179258,-0.01639812,0.9969596,0.1471071,-0.1432089,-0.7154304,0.6678405,-0.4786581,-0.5817137,-0.4585961,0.4713668,-0.03564746,0.03745651,0.04461045,0.9976661,0.07691392,-0.1562407,0.06329217,0.9826844,1
6.66E-08,0,0,1,-0.01752607,0.1120681,0.02802039,0.9931508,-0.02770711,-0.7256067,-0.02928325,-0.6869279,4.60E-08,1.12E-05,0.1260826,0.99202,-0.6425487,-0.3502352,0.4861858,-0.4775881,-0.00518354,-5.23E-08,3.76E-08,0.9999869,0.1508334,0.5772737,-0.1432267,-0.7896143,7.52E-07,-0.001678115,0.3361549,-0.9418055,-0.5957875,0.4379447,-0.4077141,-0.5357345,-0.002643945,3.61E-08,-2.94E-07,0.9999967,0.01840106,-0.01349343,0.9997326,-0.003796737,-0.01350067,-0.01841088,0.003798747,0.9997324,-0.01353397,-0.01845634,0.003808107,0.9997311,0,0,0,1,0.08734289,0.07839555,0.6992784,0.7051494,0.5036567,-0.552317,-0.4133994,-0.5199783,-0.01614802,0.1355041,-0.137507,0.981056,0.02908407,0.2077198,-0.05476035,0.9762219,-0.07597774,0.0112891,-0.01726358,0.9968964,-0.07597772,0.01128928,-0.01726356,0.9968967,0.1473147,-0.1444294,-0.7159548,0.6669691,-0.4791847,-0.5809313,-0.459148,0.4712584,-0.03695656,0.03843094,0.04531914,0.9975488,0.07608906,-0.1566195,0.06301204,0.9827057,1
6.66E-08,0,0,1,-0.01654879,0.1089802,0.02817675,0.9935067,-0.03466056,-0.7281585,-0.03685876,-0.6835388,6.04E-08,5.51E-06,0.1104996,0.9938762,-0.6421089,-0.3527944,0.4825046,-0.4800229,-0.00502477,3.63E-08,-2.39E-08,0.9999875,0.1518848,0.5744305,-0.137649,-0.792473,7.68E-07,-0.002033605,0.3022261,-0.9532341,-0.5888858,0.4458636,-0.4110664,-0.5342694,-0.002235758,-9.10E-09,3.08E-08,0.9999978,0.01900891,-0.01330804,0.9997232,-0.003886251,-0.01331543,-0.0190195,0.003888351,0.9997231,-0.01334802,-0.01906605,0.003897893,0.9997219,0,0,0,1,0.0868388,0.07750817,0.6985865,0.7059954,0.5041878,-0.5518197,-0.4124092,-0.5207774,-0.01780717,0.1319983,-0.1403754,0.9810987,0.03044306,0.2039955,-0.05504845,0.9769491,-0.07645207,0.01087323,-0.01812692,0.9968495,-0.07645207,0.01087337,-0.01812691,0.9968496,0.1471851,-0.1454659,-0.7165565,0.6661259,-0.4796268,-0.5799913,-0.4596546,0.4714731,-0.03833614,0.03859397,0.04616573,0.9974521,0.07464651,-0.1573036,0.06266138,0.98273,1
6.66E-08,0,0,1,-0.0153381,0.1060032,0.02799103,0.9938534,-0.0425647,-0.7298981,-0.045325,-0.6807224,3.22E-08,1.54E-06,0.09141816,0.995813,-0.6407048,-0.3570929,0.4784093,-0.4828119,-0.00499962,4.07E-08,-2.40E-08,0.9999878,0.1519219,0.5721173,-0.1306402,-0.7953205,-7.54E-07,0.002278376,-0.2640964,0.9644936,0.580375,-0.4554946,0.4131693,0.5338359,-0.001957613,2.76E-10,-8.31E-08,0.9999981,0.01957396,-0.01305323,0.9997154,-0.003967192,-0.0130607,-0.01958501,0.003969424,0.9997152,-0.01309243,-0.01963256,0.003979073,0.9997139,0,0,0,1,0.08639942,0.07681654,0.6981336,0.7065724,0.5048816,-0.5513927,-0.4111998,-0.5215135,-0.01939183,0.1286828,-0.14301,0.9811289,0.03169584,0.200315,-0.0555617,0.9776417,-0.07672202,0.0104442,-0.01882461,0.9968205,-0.07672209,0.01044423,-0.0188246,0.9968206,0.1469025,-0.1462861,-0.7170842,0.6654403,-0.4800233,-0.5789708,-0.4601108,0.4718785,-0.03962852,0.03803319,0.047163,0.9973764,0.07289694,-0.1581789,0.0622034,0.9827499,1
6.66E-08,0,0,1,-0.01391712,0.1031316,0.02745105,0.9941915,-0.05155046,-0.7308926,-0.05494888,-0.6783211,-9.97E-09,-4.55E-07,0.06795055,0.9976889,-0.638062,-0.3634247,0.4735304,-0.4863834,-0.005007056,2.00E-08,8.14E-08,0.9999878,0.1505636,0.5701354,-0.1217439,-0.7984077,-7.51E-07,0.00236083,-0.2205281,0.9753779,0.5696749,-0.467751,0.4139393,0.5341668,-0.001797553,-1.13E-07,8.34E-08,0.9999987,0.02013174,-0.0127039,0.9997083,-0.004086033,-0.01271134,-0.02014358,0.004088365,0.9997079,-0.01274207,-0.02019219,0.004098258,0.9997067,0,0,0,1,0.08610027,0.07639603,0.6977824,0.707001,0.5057299,-0.5509489,-0.4098028,-0.5222592,-0.02106389,0.1257951,-0.1454662,0.9811076,0.03284167,0.1968009,-0.05605675,0.9782891,-0.07686092,0.01009565,-0.01940273,0.9968021,-0.07686085,0.01009568,-0.01940272,0.9968022,0.1463369,-0.1469241,-0.7175884,0.6648807,-0.4803976,-0.5779797,-0.4604613,0.4723702,-0.04082522,0.03681745,0.04825448,0.9973212,0.07082871,-0.1590695,0.06183049,0.9827809,1
6.66E-08,0,0,1,-0.01224077,0.1003008,0.02655314,0.9945275,-0.06373538,-0.7314165,-0.06785514,-0.6755468,-2.15E-08,-3.10E-07,0.03390298,0.9994251,-0.6331299,-0.3732991,0.4660367,-0.4925486,-0.005002219,-1.81E-08,-3.16E-08,0.9999877,0.1469365,0.5679643,-0.1097037,-0.8023662,-5.75E-07,0.002215182,-0.1685154,0.9856966,0.5553689,-0.4843494,0.4131326,0.5350635,-0.001750427,-8.44E-08,1.95E-07,0.9999989,0.02067064,-0.0122641,0.9997023,-0.004233278,-0.01227143,-0.02068305,0.004235756,0.9997019,-0.01230093,-0.0207327,0.004245953,0.9997004,0,0,0,1,0.08590544,0.07623276,0.6975219,0.7072992,0.506735,-0.5504689,-0.4083463,-0.5229314,-0.02265716,0.1233868,-0.1479347,0.9810085,0.03391646,0.1936734,-0.05654139,0.978848,-0.07676231,0.009792602,-0.01988457,0.9968032,-0.07676231,0.009792737,-0.01988457,0.9968033,0.1456407,-0.1474186,-0.7180328,0.6644439,-0.480813,-0.5770455,-0.4606719,0.472884,-0.04192376,0.03506742,0.04938712,0.9972834,0.06877816,-0.1599203,0.06150551,0.9828088,1
6.66E-08,0,0,1,-0.01102665,0.09670649,0.02587725,0.9949154,-0.07613856,-0.7322597,-0.08060762,-0.6719383,2.57E-08,4.53E-08,0.000142726,0.9999999,-0.6279072,-0.3831486,0.4584551,-0.498747,-0.004908442,4.76E-10,4.43E-09,0.9999878,0.1398922,0.5702271,-0.09304284,-0.8041233,-2.88E-07,0.001830722,-0.1052539,0.9944438,0.5380771,-0.5028098,0.4069551,0.5404102,-0.001812897,5.81E-07,0.000313219,0.9999985,0.02144513,-0.01197178,0.9996894,-0.004250104,-0.01197925,-0.02145842,0.004252717,0.999689,-0.01200776,-0.02150955,0.004262824,0.9996875,0,0,0,1,0.0857574,0.07626481,0.6973599,0.7074734,0.5077214,-0.5498903,-0.4069367,-0.5236815,-0.02428612,0.1215623,-0.150269,0.9808428,0.0347235,0.1911337,-0.05702508,0.9792911,-0.0765806,0.009321953,-0.02006046,0.9968181,-0.07658062,0.009321867,-0.02006043,0.9968182,0.1449928,-0.1477717,-0.7183549,0.6641591,-0.4812654,-0.5763161,-0.4608131,0.4731755,-0.04280906,0.03296243,0.0505373,0.9972599,0.06689567,-0.1607237,0.06124478,0.9828238,1
6.66E-08,0,0,1,-0.009126713,0.09384955,0.024367,0.9952464,-0.05444986,-0.7357132,-0.06319464,-0.672137,2.77E-08,-4.01E-06,0.05635419,0.9984112,-0.6396584,-0.3645323,0.4730361,-0.4839332,-0.004789087,5.76E-08,2.63E-09,0.9999891,0.1207802,0.5790716,-0.06105396,-0.8039658,-7.50E-09,1.60E-09,-1.27E-08,1,0.5090547,-0.5314919,0.3861093,0.5561469,-0.001982579,2.43E-06,0.001227984,0.9999973,0.02213134,-0.01134527,0.9996807,-0.0045086,-0.01135256,-0.02214555,0.004511438,0.9996804,-0.01137935,-0.02219789,0.004522101,0.9996791,0,0,0,1.000001,0.08592878,0.07694823,0.6970706,0.7076643,0.5087526,-0.5491912,-0.4056489,-0.5244135,-0.02597697,0.1203593,-0.1525918,0.9805893,0.03546513,0.1893051,-0.05751012,0.9795913,-0.07637604,0.009310517,-0.02037648,0.9968278,-0.07637595,0.009310458,-0.02037649,0.9968279,0.1438904,-0.1477929,-0.7187741,0.663941,-0.4816259,-0.5758016,-0.4608448,0.4734052,-0.04364526,0.03062522,0.05172835,0.9972374,0.06528385,-0.1615264,0.06110222,0.9828098,1
6.66E-08,0,0,1,-0.007297575,0.09090889,0.02260366,0.995576,-0.02769972,-0.7386717,-0.04187171,-0.6721935,3.49E-08,-4.76E-05,0.1260263,0.9920271,-0.6535198,-0.3408271,0.4905788,-0.4648457,-0.004790698,-6.89E-08,-1.83E-08,0.9999886,0.1314562,0.587287,-0.07333514,-0.7952582,-2.72E-08,2.97E-08,1.35E-07,1,0.5065573,-0.532813,0.3901941,0.5543094,-0.002210687,3.80E-06,0.00176194,0.9999962,0.02270141,-0.01068849,0.9996741,-0.004753524,-0.01069549,-0.02271625,0.004756585,0.9996738,-0.01072059,-0.02276961,0.004767767,0.9996725,0,0,0,1.000001,0.08583865,0.07753637,0.6969231,0.7077563,0.5097457,-0.5483925,-0.4045833,-0.525108,-0.02761888,0.119711,-0.1549146,0.98026,0.03593749,0.1882315,-0.057965,0.9797546,-0.07611885,0.009129852,-0.02060468,0.9968445,-0.07611871,0.009129831,-0.02060468,0.9968445,0.1430025,-0.1479744,-0.7189814,0.663868,-0.4819309,-0.5754332,-0.4608885,0.4735,-0.0442996,0.02820949,0.05290316,0.9972183,0.06396758,-0.162268,0.06124599,0.9827651,1
6.66E-08,0,0,1,-0.005575459,0.08781843,0.0206467,0.9959069,-0.01388849,-0.7404124,-0.03267917,-0.6712143,-7.48E-08,-0.000103931,0.1607772,0.9869908,-0.66085,-0.3279153,0.5000035,-0.4535918,-0.004984248,9.34E-08,-2.11E-08,0.9999876,0.1404984,0.5988558,-0.08619355,-0.7837108,-4.98E-08,7.57E-06,-0.000424576,0.9999999,0.5038369,-0.5330372,0.3924794,0.554959,-0.002460637,5.16E-06,0.002066577,0.9999949,0.02330686,-0.01002542,0.9996654,-0.005040693,-0.01003217,-0.02332262,0.005044031,0.999665,-0.01005554,-0.02337696,0.005055799,0.9996636,0,0,0,1,0.08579811,0.07819873,0.6967477,0.7078607,0.5105368,-0.5475323,-0.4038494,-0.5258009,-0.02930251,0.1196391,-0.1572842,0.9798419,0.03618804,0.1879157,-0.05841049,0.9797789,-0.07584156,0.008976773,-0.02080113,0.9968626,-0.07584157,0.008976629,-0.02080112,0.9968626,0.1421471,-0.1480387,-0.7191274,0.6638787,-0.4822061,-0.575142,-0.4610025,0.4734616,-0.04479142,0.02575076,0.05387454,0.9972103,0.06311972,-0.1629575,0.0615302,0.9826877,1
6.66E-08,0,0,1,-0.004129364,0.08467623,0.01861211,0.9962261,-0.005015583,-0.7418463,-0.02814019,-0.6699604,-4.13E-08,-0.000161442,0.183129,0.9830891,-0.6659579,-0.3188938,0.5065531,-0.4452092,-0.005037867,1.56E-08,-8.60E-08,0.9999875,0.1485322,0.6047676,-0.09735047,-0.7763486,2.92E-08,9.54E-06,-0.000546759,0.9999999,0.4973249,-0.5373858,0.3993489,0.5517291,-0.002739909,6.09E-06,0.002243297,0.9999938,0.02388679,-0.009424808,0.9996561,-0.005334142,-0.009431316,-0.02390331,0.005337791,0.9996557,-0.009453129,-0.02395853,0.005350133,0.999654,0,0,0,1,0.08579703,0.07881055,0.6965547,0.7079828,0.510426,-0.5461044,-0.4036639,-0.5275331,-0.03182543,0.1211759,-0.1594496,0.9792241,0.0362951,0.1882703,-0.05882276,0.9796824,-0.07555057,0.00880347,-0.0209379,0.9968833,-0.0755506,0.008803578,-0.02093788,0.9968834,0.1412892,-0.1480116,-0.7192298,0.6639568,-0.4824012,-0.5748731,-0.4612018,0.4733955,-0.04517267,0.02340343,0.05476249,0.9972028,0.06268564,-0.1635762,0.06189822,0.9825897,1
6.66E-08,0,0,1,-0.002939709,0.08155958,0.01661119,0.9965257,0.000190528,-0.7428973,-0.02673498,-0.6688713,-7.45E-08,-0.0002101,0.197359,0.9803314,-0.6695344,-0.3123257,0.5117804,-0.4384718,-0.00515049,3.95E-08,-3.49E-08,0.999987,0.1549376,0.6082648,-0.1066202,-0.7711293,-2.95E-08,6.90E-06,-0.000426101,0.9999999,0.4901174,-0.5419317,0.4098871,0.545974,-0.003086176,7.15E-06,0.00236303,0.9999926,0.02438295,-0.008907821,0.9996474,-0.005604877,-0.008914133,-0.02440025,0.005608798,0.9996469,-0.008934586,-0.02445612,0.00562167,0.9996453,0,0,0,1,0.08573152,0.07927769,0.6964177,0.7080733,0.5105869,-0.5452347,-0.4036701,-0.5282718,-0.03360575,0.1221437,-0.1619755,0.9786297,0.03624558,0.1891616,-0.05924497,0.9794872,-0.07523023,0.008587776,-0.02102998,0.9969075,-0.07523023,0.008587782,-0.02102998,0.9969076,0.1405534,-0.1478796,-0.7192873,0.6640801,-0.4824543,-0.57469,-0.461513,0.4732606,-0.04550236,0.02126505,0.05552056,0.9971937,0.06262314,-0.1641152,0.06230623,0.9824779,1
6.66E-08,0,0,1,-0.00209687,0.07846292,0.01476713,0.9968055,0.004124972,-0.7436981,-0.02616042,-0.6679911,-1.86E-07,-0.000261229,0.2099749,0.977707,-0.6726447,-0.3062229,0.5169894,-0.4318554,-0.005213836,1.03E-07,4.84E-08,0.9999866,0.1600013,0.6118289,-0.1147829,-0.7660876,3.96E-08,6.40E-06,-0.000424625,1,0.4841824,-0.5438286,0.4222548,0.5399249,-0.003535917,9.06E-06,0.002567939,0.9999906,0.02479167,-0.008518501,0.9996395,-0.005817819,-0.008524677,-0.02480965,0.005821983,0.999639,-0.008544092,-0.02486622,0.005835255,0.9996374,0,0,0,1,0.08563772,0.07953412,0.696346,0.7081265,0.5104997,-0.5444803,-0.4038312,-0.5290108,-0.03545594,0.1233645,-0.1643396,0.978017,0.03605826,0.19039,-0.05977787,0.9792235,-0.07484012,0.008332445,-0.02107554,0.9969383,-0.07484012,0.008332579,-0.02107554,0.9969383,0.1399069,-0.147617,-0.7193363,0.664222,-0.4824178,-0.574551,-0.4619013,0.4730871,-0.04577884,0.01951459,0.05619759,0.9971788,0.06282372,-0.1646263,0.06255473,0.9823639,1
6.66E-08,0,0,1,-0.001322309,0.07478321,0.01379909,0.9971035,0.007329775,-0.7447651,-0.02500373,-0.6668178,-9.52E-08,-0.000322876,0.2234284,0.9747202,-0.6758564,-0.2995124,0.5226787,-0.424638,-0.005428999,3.20E-08,1.93E-09,0.9999854,0.163955,0.615334,-0.1213591,-0.7614163,-1.19E-07,2.17E-06,-0.000142651,0.9999999,0.4798062,-0.5425284,0.4351171,0.5349037,-0.004076469,1.20E-05,0.002928075,0.9999876,0.02532182,-0.008254895,0.999629,-0.005720912,-0.008261056,-0.02534071,0.005725115,0.9996284,-0.008279682,-0.02539785,0.005738039,0.9996268,0,0,0,1,0.08563824,0.07954564,0.6963401,0.7081311,0.5102454,-0.54386,-0.4040467,-0.5297292,-0.03734093,0.1248186,-0.1665654,0.9773856,0.03576653,0.1916263,-0.06022152,0.9789659,-0.07433655,0.008053957,-0.0210604,0.9969785,-0.0743366,0.008053856,-0.0210604,0.9969786,0.1393602,-0.1471142,-0.7194915,0.6642805,-0.4822333,-0.5745467,-0.4622882,0.4729032,-0.04598047,0.01824079,0.05677509,0.9971611,0.0630212,-0.1650552,0.06281786,0.9822626,1
6.66E-08,0,0,1,-0.001222473,0.07116639,0.01254642,0.9973848,0.009902667,-0.7457325,-0.02492913,-0.6657054,-9.07E-08,-0.000389177,0.2361271,0.9717224,-0.6789365,-0.2929447,0.5281993,-0.4174141,-0.005612806,4.05E-08,-1.35E-08,0.9999844,-0.1659377,-0.6200264,0.1272303,0.756204,1.98E-08,1.98E-06,-0.000142774,1,-0.4771576,0.5387819,-0.4459724,-0.5321127,-0.004614989,1.55E-05,0.003345336,0.9999841,0.02580504,-0.008234694,0.9996168,-0.005717507,-0.008241037,-0.0258249,0.005721857,0.9996163,-0.008259432,-0.02588255,0.005734645,0.9996147,0,0,0,1,0.08584857,0.07947302,0.6963729,0.7080817,0.5100341,-0.5434299,-0.4042158,-0.5302446,-0.03909145,0.1262742,-0.1683805,0.976819,0.03550233,0.1927278,-0.06078541,0.9787245,-0.07377118,0.007826239,-0.02096085,0.9970246,-0.07377116,0.007826164,-0.02096084,0.9970248,0.1387526,-0.1463822,-0.7197481,0.6642914,-0.4820145,-0.5745494,-0.4625675,0.4728497,-0.04612038,0.01747748,0.05726045,0.9971408,0.06319568,-0.165374,0.06285653,0.9821955,1
