Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
4020,0,0,0,6.657903E-08,0,0,1,0.06478601,0.2160747,-0.1967533,0.06263778,0.2837147,0.007039997,0.9568349,-9.460747E-05,0.2122839,-0.1548313,0.4382018,-0.4687148,0.7059864,-0.2997813,-0.005250253,0.3693853,0.2265186,0.3723164,0.5220181,0.1545831,0.7516527,-0.07041762,0.09057149,-0.07170923,0.02369458,0.7529401,-0.6569931,-0.02966225,-0.07451365,0.0147648,0.04467711,0.0260029,0.7176982,-0.6953412,-0.02709393,-0.07538811,0.0005700137,0.1152617,0.0260029,0.7176982,-0.6953412,-0.02709393,0.1296666,0.2198654,-0.2386752,0.2049282,-0.4989979,0.7402232,0.4013418,0.4591027,0.2940497,-0.001812747,0.5080084,0.1164692,-0.2460822,0.8171939,0.2439369,0.1446119,-0.3216499,-0.1968126,0.8522571,-0.392278,-0.2846767,0.2944281,0.02096323,-0.2832977,-0.2648464,0.7188352,-0.6029099,-0.2227835,0.3405231,-0.0002642859,-0.2322183,-0.2648464,0.7188352,-0.6029099,-0.2227835,0.04607247,0.3008036,-0.2180533,0.278192,-0.2157227,0.9358958,0.01311349,0.05655386,0.3665312,-0.1893075,0.2655065,-0.3672381,0.8907996,0.03344629,0.07501218,0.4193141,-0.1431603,0.2465295,-0.5063776,0.82465,0.05250996,0.1161804,0.4782788,-0.04408681,0.2465295,-0.5063776,0.82465,0.05250996,0.1039028,0.5087798,0.08961848,-0.04125789,-0.4090357,0.6366062,-0.6524727,-0.007197417,0.4848681,0.1496288,-0.01478572,0.9429328,0.1611298,0.2910269,0.02312395,0.2487137,0.07604849,0.09678997,0.9545512,0.1044081,0.2618458,-0.01257828,-0.01457211,0.007441802,-0.04938305,0.8197452,-0.5163834,0.2427503,0.1812495,0.5714771,0.1125065,0.113093,-0.3100345,0.9437043,0.0226045,0.1925055,0.6519861,0.1703931,-0.02842097,-0.09154733,0.9953552,-0.008915506,0.2212577,0.5307026,0.02780653,0.489066,-0.00418959,0.5849096,0.6470533,0.3190623,0.5516003,-0.05290148,-0.1074809,-0.6864564,-0.08991985,0.7135405,0.2503105,0.3121847,-0.04544224,0.04205538,-0.7798417,-0.04859814,0.6226691,0.2517019,0.04004165,-0.08061412,0.1723307,-0.7597291,0.4598221,0.4262372
4029.995,0,0,0,6.657903E-08,0,0,1,0.06482698,0.2160597,-0.1967657,0.06268793,0.2835927,0.007141317,0.956867,-6.412715E-05,0.2122529,-0.1548615,0.4382359,-0.4686234,0.7059726,-0.2999071,-0.005309433,0.3693629,0.2264839,0.3722357,0.5220222,0.1547319,0.7516592,-0.07035007,0.09053711,-0.07176064,0.02426458,0.7528805,-0.6570409,-0.02965915,-0.07459787,0.01475535,0.04463654,0.02661776,0.7176509,-0.6953672,-0.02707613,-0.07554644,0.0005711312,0.1152223,0.02661776,0.7176509,-0.6953672,-0.02707613,0.1297181,0.2198665,-0.2386699,0.2048194,-0.4990308,0.7402663,0.4012771,0.4590897,0.2940666,-0.001722774,0.5080287,0.1163765,-0.2460645,0.8171999,0.2439718,0.1446385,-0.3215966,-0.1967173,0.8526007,-0.3919178,-0.284209,0.2944107,0.02094425,-0.283323,-0.2647589,0.7189156,-0.6030655,-0.2222054,0.3404644,-0.0002629448,-0.2321981,-0.2647589,0.7189156,-0.6030655,-0.2222054,0.04610638,0.3007891,-0.2180578,0.2780887,-0.2157676,0.9359175,0.01302161,0.05657392,0.3665142,-0.1893014,0.2654253,-0.3672764,0.890811,0.03336638,0.07501911,0.4192939,-0.1431451,0.2464722,-0.5064092,0.824652,0.05244383,0.1161688,0.4782524,-0.04406036,0.2464722,-0.5064092,0.824652,0.05244383,0.1038679,0.5087429,0.08964526,-0.04104703,-0.4091481,0.6365176,-0.6525018,-0.007201225,0.4847976,0.1496997,-0.01449354,0.9429631,0.161151,0.2909318,0.02297854,0.2486423,0.07606392,0.09673776,0.9545506,0.1046104,0.2617863,-0.01267075,-0.01462577,0.007361962,-0.04940186,0.8197359,-0.5164532,0.2426296,0.1812086,0.5714409,0.1125508,0.1131114,-0.3100133,0.9437124,0.02246307,0.1924387,0.6519539,0.1704371,-0.02832899,-0.09147292,0.9953629,-0.009122286,0.2212324,0.5306745,0.02785439,0.4889364,-0.004375005,0.5852788,0.6468161,0.3190859,0.5516506,-0.05277397,-0.108549,-0.6865432,-0.09051432,0.7132201,0.249767,0.3124036,-0.04515949,0.0419572,-0.7798661,-0.04907347,0.6226079,0.2509562,0.04028141,-0.08050048,0.1718559,-0.7594901,0.4601684,0.4264814
4040.004,0,0,0,6.657903E-08,0,0,1,0.0648678,0.2160314,-0.1967898,0.0627152,0.2834729,0.007335201,0.9568992,-3.33786E-05,0.2121959,-0.1549038,0.4382446,-0.4685382,0.7059941,-0.2999769,-0.005352072,0.3693372,0.2264275,0.3721627,0.5220051,0.1548136,0.7516906,-0.07030115,0.09048732,-0.07181446,0.02460791,0.7527143,-0.6572148,-0.02973654,-0.07463252,0.01476609,0.04461913,0.02698627,0.7177013,-0.6952985,-0.02714558,-0.0756196,0.0005716975,0.1152023,0.02698627,0.7177013,-0.6952985,-0.02714558,0.129769,0.219867,-0.2386758,0.2047743,-0.4991215,0.7402869,0.4011488,0.4590659,0.2940773,-0.001628047,0.5080758,0.1163647,-0.2459911,0.8171943,0.2439991,0.144659,-0.3215409,-0.1967576,0.852874,-0.3916022,-0.2837959,0.2944242,0.02093416,-0.2833478,-0.2647762,0.719024,-0.6031179,-0.2216914,0.3404503,-0.0002620209,-0.2321934,-0.2647762,0.719024,-0.6031179,-0.2216914,0.04612416,0.3007578,-0.2180735,0.278031,-0.2157831,0.9359338,0.01282703,0.05656414,0.3664828,-0.1893065,0.2654336,-0.3672798,0.8908142,0.03317599,0.07498533,0.4192638,-0.1431423,0.246546,-0.5064026,0.8246455,0.05226245,0.1161071,0.4782286,-0.04404969,0.246546,-0.5064026,0.8246455,0.05226245,0.103787,0.508702,0.08965806,-0.04083494,-0.4092749,0.6364441,-0.6525074,-0.007249787,0.4847282,0.1497609,-0.01419992,0.9429708,0.1612579,0.2908615,0.02280184,0.248586,0.07603118,0.09667614,0.9545431,0.1047961,0.2617619,-0.01278941,-0.01466729,0.007242499,-0.04953099,0.8197166,-0.51651,0.2425475,0.1811026,0.5714272,0.1125739,0.1131965,-0.3100411,0.9436975,0.02227173,0.1923025,0.6519383,0.1704684,-0.02823655,-0.09153891,0.9953576,-0.009309476,0.2211467,0.5306836,0.02787608,0.4889075,-0.004308218,0.5855922,0.6465545,0.3190045,0.5517468,-0.05272429,-0.1096567,-0.6865401,-0.09093104,0.7130007,0.2491685,0.3126579,-0.04487048,0.0425116,-0.7796245,-0.04935073,0.6228511,0.2504881,0.04057641,-0.08051863,0.1713793,-0.7592257,0.4604756,0.4268121
4049.995,0,0,0,6.657903E-08,0,0,1,0.06490459,0.2159905,-0.1968182,0.06274921,0.2833658,0.007526135,0.9569272,-5.543232E-06,0.2121262,-0.1549487,0.4382012,-0.4684257,0.7060762,-0.3000224,-0.005428568,0.3693318,0.2263546,0.3720726,0.5219319,0.1548587,0.7517766,-0.07027712,0.09043805,-0.07186811,0.02470908,0.7525025,-0.6574491,-0.02983733,-0.07462482,0.01479165,0.04461341,0.02709149,0.7178246,-0.6951631,-0.02724712,-0.07561706,0.0005717422,0.1151914,0.02709149,0.7178246,-0.6951631,-0.02724712,0.1298147,0.2198548,-0.2386877,0.204662,-0.4991833,0.7403248,0.4010595,0.4590337,0.2940733,-0.001534393,0.5081137,0.1162741,-0.2459588,0.8171934,0.2440234,0.1446737,-0.3214939,-0.1968358,0.8530058,-0.3914747,-0.2835215,0.2944598,0.02094217,-0.2833376,-0.264788,0.7191609,-0.6030582,-0.2213958,0.3404691,-0.0002625276,-0.2321718,-0.264788,0.7191609,-0.6030582,-0.2213958,0.04613799,0.3007143,-0.2180919,0.2779541,-0.2158571,0.9359418,0.01266363,0.05655639,0.3664352,-0.1893079,0.2653854,-0.3673921,0.8907872,0.03304505,0.07496228,0.4192056,-0.1431254,0.2465234,-0.5065419,0.8245729,0.05216574,0.1160692,0.4781383,-0.04400752,0.2465234,-0.5065419,0.8245729,0.05216574,0.103732,0.5085643,0.08970941,-0.04063084,-0.4093534,0.6363581,-0.6525546,-0.007277437,0.4845583,0.14985,-0.01391243,0.9429279,0.1614079,0.2909314,0.02266613,0.248436,0.07601187,0.09664376,0.9545357,0.1050112,0.2617145,-0.0128796,-0.01479609,0.007118074,-0.04971217,0.8197578,-0.5164722,0.2424515,0.1810413,0.5712862,0.112656,0.1132195,-0.3101565,0.9436609,0.02210417,0.1922135,0.6517846,0.1705737,-0.02817096,-0.09161878,0.99535,-0.009536171,0.2210975,0.5305746,0.02794847,0.4887874,-0.004237318,0.5859552,0.6463168,0.3189707,0.551717,-0.05261233,-0.1105542,-0.6864631,-0.09113406,0.7129101,0.2487639,0.3127449,-0.04451055,0.04271153,-0.7794316,-0.04962823,0.6230564,0.250064,0.04068791,-0.08034543,0.1709525,-0.758975,0.4607621,0.4271194
4060.001,0,0,0,6.657903E-08,0,0,1,0.06493114,0.2159637,-0.1968682,0.06277715,0.2832786,0.007675781,0.9569501,1.371652E-05,0.2120768,-0.1550121,0.43814,-0.4683207,0.7061663,-0.3000636,-0.005517155,0.3693432,0.2262646,0.3719697,0.5218597,0.1548639,0.7518766,-0.0702831,0.09038746,-0.07191805,0.02461352,0.7523373,-0.6576397,-0.02988018,-0.07459949,0.0147985,0.04460192,0.02698721,0.7178563,-0.6951326,-0.02729385,-0.07557581,0.0005716677,0.1151788,0.02698721,0.7178563,-0.6951326,-0.02729385,0.1298486,0.2198506,-0.2387243,0.2045077,-0.4992771,0.7403644,0.4009483,0.4589651,0.2940653,-0.001427552,0.5081658,0.1161365,-0.2458966,0.8171993,0.2440486,0.1446842,-0.3214587,-0.1968283,0.8531369,-0.3913773,-0.2832669,0.2944766,0.0209427,-0.2833235,-0.2647367,0.7192491,-0.6030751,-0.2211241,0.3404649,-0.0002625127,-0.2321389,-0.2647367,0.7192491,-0.6030751,-0.2211241,0.04614679,0.3006856,-0.2181341,0.2778823,-0.215907,0.9359533,0.0125398,0.05654817,0.3664037,-0.1893378,0.2653289,-0.3674627,0.8907784,0.0329509,0.07494157,0.4191675,-0.1431428,0.246481,-0.5066267,0.8245374,0.05210247,0.1160351,0.4780807,-0.04400776,0.246481,-0.5066267,0.8245374,0.05210247,0.1036807,0.5084795,0.08971376,-0.04045628,-0.4094622,0.6362706,-0.6525822,-0.007301345,0.4844412,0.1498919,-0.01356371,0.9429059,0.1615257,0.2909537,0.02249706,0.2483333,0.07594988,0.09665605,0.9545369,0.1052028,0.2616292,-0.01303266,-0.01487525,0.006958602,-0.05003809,0.8196507,-0.5166597,0.2423466,0.1809861,0.5711979,0.1126827,0.1132275,-0.3102786,0.9436243,0.02191343,0.1921255,0.6516829,0.1706254,-0.0281107,-0.09177592,0.9953344,-0.009840298,0.2210535,0.5305041,0.02797201,0.4887337,-0.004191065,0.5862966,0.6460483,0.3189372,0.5517359,-0.0525528,-0.1112077,-0.6863512,-0.09118655,0.7129098,0.2484943,0.3128408,-0.04423169,0.04262713,-0.7791743,-0.04954588,0.6233906,0.2497713,0.04077544,-0.08000319,0.1706462,-0.7587714,0.4610104,0.4273356
4069.996,0,0,0,6.657903E-08,0,0,1,0.06494705,0.2159307,-0.196926,0.06271013,0.2831717,0.007688333,0.956986,2.029538E-05,0.212046,-0.1550843,0.4380549,-0.4682276,0.7062634,-0.3001048,-0.005625144,0.3693639,0.2261696,0.3718689,0.5217768,0.154847,0.7519875,-0.0703183,0.09034166,-0.07196683,0.02454127,0.7522787,-0.6577083,-0.02990942,-0.0746123,0.01477277,0.04456705,0.02691342,0.7177255,-0.6952696,-0.02731747,-0.07557689,0.0005722042,0.1151492,0.02691342,0.7177255,-0.6952696,-0.02731747,0.1298738,0.2198155,-0.2387678,0.2042226,-0.4993566,0.7404233,0.4008859,0.4588676,0.294006,-0.001293441,0.5082445,0.1158346,-0.2458908,0.8171949,0.2440755,0.1446888,-0.3214378,-0.1967687,0.8532966,-0.3912926,-0.2829438,0.2944835,0.02093553,-0.2833145,-0.2646337,0.7193171,-0.6031651,-0.2207807,0.3404419,-0.0002617974,-0.2320998,-0.2646337,0.7193171,-0.6031651,-0.2207807,0.04616348,0.300649,-0.2182067,0.277815,-0.2159134,0.9359725,0.01248997,0.05655628,0.366367,-0.1894068,0.2652974,-0.3675428,0.890758,0.03286426,0.07493979,0.4191231,-0.1431991,0.2464797,-0.5067657,0.8244602,0.05198086,0.116016,0.4780051,-0.04403825,0.2464797,-0.5067657,0.8244602,0.05198086,0.1036442,0.5083532,0.0896932,-0.04028142,-0.4094976,0.6361767,-0.6526627,-0.007317126,0.4842804,0.1498957,-0.01331988,0.9429079,0.1615124,0.2909665,0.02236586,0.248167,0.07592458,0.0966624,0.9545447,0.1053542,0.261537,-0.01315124,-0.01502337,0.006857304,-0.0502566,0.819569,-0.5168307,0.2422142,0.1809396,0.5710726,0.1126931,0.1132964,-0.3103933,0.9435848,0.02163485,0.1920332,0.6515458,0.1706609,-0.02797771,-0.09185535,0.9953266,-0.01025604,0.2210207,0.5304149,0.02797149,0.4886363,-0.004136482,0.5866686,0.6457849,0.3189194,0.5517342,-0.05251184,-0.1115977,-0.6861389,-0.09098849,0.7130785,0.2484176,0.3128645,-0.04396549,0.042879,-0.7787563,-0.04909325,0.6239313,0.2499328,0.04078644,-0.07963122,0.1704104,-0.7585943,0.4611584,0.4275843
4080.002,0,0,0,6.657903E-08,0,0,1,0.06493796,0.2159059,-0.1969938,0.06256444,0.2830332,0.007568513,0.9570375,-1.206994E-06,0.2120465,-0.1551689,0.4380054,-0.468208,0.706291,-0.3001428,-0.005701795,0.3693607,0.2260856,0.3718161,0.5217551,0.1548165,0.7520348,-0.07037847,0.09029832,-0.07201672,0.02404282,0.7521283,-0.6579009,-0.02985889,-0.07454078,0.0147795,0.04455436,0.02637432,0.7177598,-0.6952562,-0.02728641,-0.07544412,0.0005716081,0.115136,0.02637432,0.7177598,-0.6952562,-0.02728641,0.1298771,0.2197653,-0.2388186,0.2040175,-0.4994664,0.7404773,0.4007538,0.4587421,0.2939527,-0.001164949,0.5083505,0.1156057,-0.2457978,0.8171895,0.2441003,0.1446867,-0.321434,-0.1967848,0.8533528,-0.3913011,-0.2827513,0.2945148,0.02093711,-0.2833071,-0.2645936,0.719382,-0.6031727,-0.2205965,0.3404583,-0.0002616186,-0.2320797,-0.2645936,0.719382,-0.6031727,-0.2205965,0.04617436,0.3006198,-0.2183095,0.2777308,-0.2158505,0.9360115,0.0125272,0.05656712,0.3663416,-0.1895183,0.2652644,-0.3675649,0.8907605,0.03281606,0.07494351,0.4190958,-0.1433055,0.2464919,-0.5068585,0.8244077,0.05184904,0.1159996,0.477958,-0.04412461,0.2464919,-0.5068585,0.8244077,0.05184904,0.1036094,0.5082674,0.08961388,-0.04014333,-0.4095562,0.636079,-0.6527298,-0.007332616,0.4841599,0.1498381,-0.01313906,0.9429339,0.1614779,0.2909093,0.02225582,0.2480386,0.07585447,0.09672867,0.9545645,0.1054751,0.2613915,-0.01328807,-0.01513085,0.006721003,-0.05046446,0.8194912,-0.5169886,0.2420962,0.1808913,0.5709945,0.1126384,0.1133585,-0.3104785,0.943556,0.02133913,0.1919349,0.6514596,0.1706269,-0.02787044,-0.09192497,0.9953187,-0.01069479,0.2209879,0.5303669,0.0279096,0.4885768,-0.004062185,0.5870067,0.6455227,0.3188938,0.5517734,-0.05254176,-0.1118852,-0.685902,-0.09072443,0.7132947,0.2483911,0.3129118,-0.0437802,0.04342716,-0.778547,-0.04927465,0.6241401,0.2500679,0.04086953,-0.07971051,0.1707331,-0.7586765,0.4609672,0.427516
4090.004,0,0,0,6.657903E-08,0,0,1,0.06490723,0.2159007,-0.1970682,0.06235852,0.2828813,0.007285549,0.9570979,-4.588813E-05,0.2120937,-0.1552602,0.4379703,-0.4681918,0.7062862,-0.3002304,-0.005815797,0.369377,0.226006,0.3717488,0.5217591,0.1548193,0.7520646,-0.07045906,0.09027395,-0.0720654,0.02373717,0.7520393,-0.6580144,-0.02984353,-0.07453948,0.01478475,0.0445277,0.02604391,0.7177858,-0.6952417,-0.02728242,-0.07540416,0.0005710419,0.1151086,0.02604391,0.7177858,-0.6952417,-0.02728242,0.1298603,0.2197078,-0.2388762,0.2037901,-0.4995541,0.7405468,0.4006317,0.4585948,0.2939038,-0.001044562,0.5084502,0.115338,-0.2456985,0.8171952,0.2441222,0.1446811,-0.3214472,-0.1967838,0.8533599,-0.3913533,-0.282658,0.2945418,0.02093833,-0.2833052,-0.2645549,0.7194109,-0.603182,-0.2205228,0.340477,-0.0002616186,-0.2320709,-0.2645549,0.7194109,-0.603182,-0.2205228,0.04618757,0.3006111,-0.2184368,0.2776262,-0.2157334,0.9360674,0.01267856,0.05659298,0.3663397,-0.1896656,0.2652041,-0.3675404,0.890788,0.03282883,0.074967,0.4190963,-0.1434548,0.2464709,-0.5069136,0.8243878,0.05172472,0.1159985,0.477948,-0.04425749,0.2464709,-0.5069136,0.8243878,0.05172472,0.1035826,0.5082328,0.08948421,-0.04004344,-0.4096276,0.6359879,-0.6527797,-0.00734245,0.4840934,0.1497268,-0.01298486,0.9429647,0.1614439,0.2908354,0.02216288,0.2479646,0.07573383,0.09723827,0.9545486,0.104476,0.2616612,-0.0137749,-0.01526564,0.007037146,-0.0506614,0.8194215,-0.5171474,0.2419517,0.1808513,0.5709677,0.1125315,0.1133474,-0.3105879,0.9435271,0.02107913,0.1918475,0.6514215,0.1705447,-0.02786902,-0.09208637,0.9952995,-0.01107153,0.2209674,0.5303609,0.02780211,0.4885578,-0.004024053,0.5871974,0.6453637,0.3188761,0.5518201,-0.05263174,-0.1122052,-0.6857486,-0.09057391,0.7134111,0.2483208,0.3129806,-0.04369143,0.04392825,-0.7783251,-0.04947729,0.6243656,0.2501307,0.04097341,-0.07987925,0.1711325,-0.7587916,0.4607499,0.427386
4100.006,0,0,0,6.657903E-08,0,0,1,0.06486063,0.2159062,-0.1971384,0.06223272,0.2826673,0.007045907,0.9571712,-0.0001117438,0.2121421,-0.1553564,0.4379672,-0.4681185,0.706296,-0.3003261,-0.005967483,0.3694347,0.2259047,0.3716169,0.5217847,0.1548238,0.7521114,-0.07055295,0.09025151,-0.07210435,0.02327875,0.7520292,-0.6580472,-0.02973992,-0.07451855,0.01476359,0.04449365,0.02555179,0.717683,-0.6953697,-0.02719161,-0.07533143,0.0005707439,0.1150793,0.02555179,0.717683,-0.6953697,-0.02719161,0.129833,0.2196704,-0.2389204,0.2035209,-0.499593,0.7406022,0.4006174,0.4584727,0.2938436,-0.0009507146,0.5085206,0.1150091,-0.2456825,0.8172024,0.2441412,0.1446737,-0.3214723,-0.1967427,0.8533507,-0.3914632,-0.282562,0.2945607,0.02094143,-0.2832962,-0.2644643,0.7194421,-0.6032032,-0.2204712,0.3404836,-0.0002617229,-0.2320521,-0.2644643,0.7194421,-0.6032032,-0.2204712,0.0461852,0.3006161,-0.2185473,0.2774755,-0.2156524,0.9361293,0.01278495,0.0565972,0.3663494,-0.1897892,0.2651198,-0.3675069,0.8908281,0.03279595,0.07496137,0.4191099,-0.1435788,0.2464515,-0.5069229,0.8243986,0.05155599,0.1159571,0.4779635,-0.04436794,0.2464515,-0.5069229,0.8243986,0.05155599,0.1035055,0.5082337,0.08937377,-0.03997994,-0.4097053,0.6359055,-0.6528152,-0.007405654,0.4840661,0.1496307,-0.01289987,0.9429847,0.1614097,0.2907931,0.02205153,0.2479307,0.07563952,0.09744381,0.9545655,0.104078,0.2616829,-0.01405069,-0.01532324,0.007119684,-0.05092201,0.819382,-0.5172386,0.241837,0.1807534,0.5709864,0.1124426,0.1133016,-0.3106864,0.9435059,0.0208193,0.1917,0.6514301,0.1704791,-0.02793443,-0.09227667,0.9952763,-0.01140326,0.2208975,0.530397,0.02771811,0.4883102,-0.003242502,0.587526,0.6452566,0.3187462,0.5518933,-0.05277891,-0.1121154,-0.6856992,-0.09074599,0.713451,0.2481614,0.3130593,-0.04392484,0.04442042,-0.7781516,-0.04964236,0.624534,0.2501161,0.04108496,-0.08035123,0.1715717,-0.7588953,0.4604889,0.427307
4109.997,0,0,0,6.657903E-08,0,0,1,0.06479645,0.2159025,-0.197203,0.06223124,0.2825074,0.007140507,0.9572178,-0.0001896918,0.2121259,-0.1554435,0.4379714,-0.4680311,0.7063591,-0.3003079,-0.006080419,0.3694951,0.2257855,0.3714963,0.5217959,0.1547445,0.7521795,-0.07065792,0.09021746,-0.07213677,0.0227821,0.7521082,-0.6579762,-0.02969545,-0.07449526,0.01469869,0.04444552,0.02502566,0.7173591,-0.6957248,-0.02714481,-0.07524702,0.0005711015,0.1150449,0.02502566,0.7173591,-0.6957248,-0.02714481,0.1297826,0.2196791,-0.2389624,0.2033269,-0.4996348,0.7406315,0.4006101,0.4583544,0.2938229,-0.0008899476,0.5085626,0.1147563,-0.2456262,0.8172289,0.2441581,0.1446652,-0.3215078,-0.1966978,0.853343,-0.3915582,-0.2824855,0.294575,0.02094113,-0.2833014,-0.2643852,0.7194529,-0.6032413,-0.2204282,0.3404876,-0.000261559,-0.2320478,-0.2643852,0.7194529,-0.6032413,-0.2204282,0.04611471,0.3006105,-0.2186143,0.2773804,-0.2156153,0.9361674,0.01268947,0.05650935,0.3663464,-0.189856,0.2650968,-0.3674349,0.8908682,0.03270193,0.07485759,0.4191155,-0.1436491,0.2465025,-0.5068247,0.8244493,0.05146631,0.1158362,0.4779958,-0.04444697,0.2465025,-0.5068247,0.8244493,0.05146631,0.1033741,0.5082847,0.08928952,-0.0399599,-0.4097989,0.6358175,-0.6528434,-0.007525772,0.4840878,0.1495555,-0.01279237,0.9430227,0.1613869,0.2906874,0.02186933,0.2479474,0.0755558,0.09742026,0.9545727,0.1042195,0.2616079,-0.014205,-0.01529282,0.006968824,-0.05131869,0.8193679,-0.5172477,0.2417806,0.1806055,0.5710608,0.1123497,0.1132617,-0.3109104,0.9434431,0.02054227,0.1915023,0.6514791,0.1704309,-0.02804914,-0.09284343,0.9952152,-0.01184541,0.2207618,0.5304676,0.02763272,0.4880373,-0.00244608,0.5877547,0.6452584,0.3185486,0.5519646,-0.05293933,-0.1120651,-0.6855992,-0.09096998,0.7135264,0.2479035,0.3131453,-0.04417098,0.04486423,-0.7779845,-0.04982129,0.6246964,0.2499779,0.04120238,-0.08082539,0.1720421,-0.7589973,0.4602102,0.4272376
